id,name,seg_words
11672,荆襄(集团)公司荆源医院,荆襄 ( 集团 ) 公司 荆源
11673,屈家岭管理区白龙观办事处医院,屈家岭 管理区 白龙观 办事处
11674,中国航空工业第605研究所医院,航空 工业 第605 研究所
11675,京山县中医院,京山县 中医院
11676,京山县第二人民医院,京山县 第二 人民
11677,荆门热电厂职工医院,荆门 热电厂 职工
11678,中国航空工业宏图飞机制造厂医院,航空 工业 宏图 飞机 制造厂
11679,京山卫校附属医院,京山 卫校
11680,荆门市屈家岭管理区蔡档医院,荆门市 屈家岭 管理区 蔡档
11683,荆门市屈家岭管理区医院,荆门市 屈家岭 管理区
11684,荆门市屈家岭管理区高湖办事处医院,荆门市 屈家岭 管理区 高湖 办事处
11685,荆门市屈家岭管理区何集办事处医院,荆门市 屈家岭 管理区 何集 办事处
11686,荆门建工医院,荆门 建工
11688,荆门沙洋监狱管理局医院,荆门 沙洋 监狱 管理局
11689,京山县第三人民医院,京山县 第三 人民
11690,荆襄磷矿矿务局总职工医院,荆襄 磷矿 矿务局 总职工
11691,湖北华贝化工股份有限公司职工医院,湖北 华贝 化工 股份有限公司 职工
11692,宝源(集团)职工医院,宝源 ( 集团 ) 职工
11693,孝感市中心医院,孝感市 中心
11694,应城市中医院,应 城市 中医院
11695,安陆市中医院,安陆市 中医院
11696,云梦县中医院,云梦县 中医院
11698,汉川市中医院,汉川市 中医院
11699,大悟县人民医院,大悟县 人民
11700,云梦县人民医院,云梦县 人民
11701,应城市人民医院,应 城市 人民
11702,孝感市中医院,孝感市 中医院
11703,孝感市第一人民医院,孝感市 第一 人民
11704,孝感市第四人民医院,孝感市 第四 人民
11705,孝昌县人民医院,孝昌县 人民
11707,安陆市普爱医院,安陆市 普爱
11709,汉川市人民医院,汉川市 人民
11710,安陆市第二人民医院,安陆市 第二 人民
11711,汉川市第二人民医院,汉川市 第二 人民
11712,双环化工(集团)有限公司职工医院,双环 化工 ( 集团 ) 职工
11713,汉川市血防医院,汉川市 血防
11714,孝昌县中医院,孝昌县 中医院
11716,三星垸原种场职工医院,三星 垸原 种场 职工
11717,应城石膏矿职工医院,应城 石膏矿 职工
11718,孝感市孝南区中医院,孝感市 孝南区 中医院
11719,粮食机械厂职工医院,粮食 机械厂 职工
11720,三五零九工厂职工医院,三五零九工厂 职工
11721,孝感市长征医院,孝感市 长征
11722,安陆市棉纺织集团医院,安陆市 棉纺织 集团
11724,孝感口腔医院,孝感 口腔
11725,大悟县中医院,大悟县 中医院
11726,大悟县河口第二人民医院,大悟县 河口 第二 人民
11727,大悟县苏区人民医院,大悟县 苏区 人民
11728,国营四四零四厂职工医院,国营 四四零四厂 职工
11729,国营朱湖农场职工医院,国营 朱湖 农场 职工
11730,应城市长江医院,应 城市 长江
11731,黄麦岭磷化工(集团)公司职工医院,黄麦岭磷 化工 ( 集团 ) 公司 职工
11732,国营万山特种车辆制造厂职工医院,国营万山 特种 车辆 制造厂 职工
11733,铝业(集团)有限责任公司职工医院,铝业 ( 集团 ) 有限责任公司 职工
11734,孝感市痔瘘医院,孝感市 痔瘘
11735,云梦县城南医院,云梦县 城南
11736,应城化工厂职工医院,应城 化工厂 职工
11737,孝感市华严农场职工医院,孝感市 华严 农场 职工
11738,云梦棉纺厂职工医院,云梦 棉纺厂 职工
11739,孝棉(集团)公司医院,孝棉 ( 集团 ) 公司
11741,汉川市惠民医院,汉川市 惠民
11742,应城市汤池医院,应 城市 汤池
11743,孝感市第三人民医院,孝感市 第三 人民
11744,汉川市刁东棉花原种场职工医院,汉川市 刁东 棉花 原种场 职工
11745,孝感市中州农场职工医院,孝感市 中州 农场 职工
11746,应城市蒲阳医院,应 城市 蒲阳
11748,荆州市中心医院,荆州市 中心
11749,荆州市胸科医院,荆州市 胸科
11750,荆州市第五人民医院,荆州市 第五 人民
11751,荆州市传染病医院,荆州市 传染病
11752,公安县人民医院,公安县 人民
11753,石首市地方病医院,石首市 地方病
11754,荆州市第三人民医院,荆州市 第三 人民
11755,监利县人民医院,监利县 人民
11756,石首市人民医院,石首市 人民
11757,荆州市第二人民医院,荆州市 第二 人民
11758,松滋市中医院,松滋市 中医院
11759,松滋市人民医院,松滋市 人民
11760,监利县第二人民医院,监利县 第二 人民
11762,荆州市第一人民医院慈济分院,荆州市 第一 人民 慈济
11763,洪湖市中医医院,洪湖市 中医
11764,洪湖市人民医院,洪湖市 人民
11765,公安县中医院,公安县 中医院
11766,石首市中医院,石首市 中医院
11767,江陵县人民医院,江陵县 人民
11768,荆州市港口医院,荆州市 港口
11769,荆州市荆州区第二人民医院,荆州市 荆州区 第二 人民
11770,监利县第三人民医院,监利县 第三 人民
11772,荆州市荆州区中医院,荆州市 荆州区 中医院
11773,荆州卫校学校附属医院,荆州 卫校 学校
11774,监利县中医院,监利县 中医院
11775,公安县二人民医院,公安县 二人民
11776,松滋市第二人民医院,松滋市 第二 人民
11777,监利县第四人民医院,监利县 第四 人民
11778,洪湖市皮肤病防治院,洪湖市 皮肤病 防治院
11779,松滋市中西医结合医院,松滋市 中西医 结合
11780,石首市骨科医院,石首市 骨科
11781,国营太湖农场职工医院,国营 太湖 农场 职工
11783,洪湖市第三人民医院,洪湖市 第三 人民
11784,荆州市菱湖管理区职工医院,荆州市 菱湖 管理区 职工
11785,荆州市康复医院,荆州市 康复
11786,松宜煤矿矿务局职工医院,松宜 煤矿 矿务局 职工
11787,荆州市皮肤病医院,荆州市 皮肤病
11788,监利县皮肤医院,监利县 皮肤
11789,国营大沙湖农场职工医院,国营 大沙湖 农场 职工
11790,荆州市中医药学校附属医院,荆州市 中医药 学校
11791,荆州市沙市区棉纺织厂职工医院,荆州市 沙市区 棉纺织厂 职工
11796,国营小港农场职工医院,国营 小港 农场 职工
11797,洪湖市第二人民医院,洪湖市 第二 人民
11798,荆州市沙市区化工职业病医院,荆州市 沙市区 化工 职业病
11799,荆州市沙市区荆纱棉纺织厂职工医院,荆州市 沙市区 荆纱 棉纺织厂 职工
11800,国营大同湖农场职工医院,国营 大同湖 农场 职工
11801,石首市中西医结合医院,石首市 中西医 结合
11802,石首市第二人民医院,石首市 第二 人民
11803,石首市皮肤病医院,石首市 皮肤病
11804,黄冈市第一人民医院,黄冈市 第一 人民
11805,黄冈市中心医院,黄冈市 中心
11806,浠水县人民医院,浠水县 人民
11807,蕲春县人民医院铁路分院,蕲春县 人民 铁路
11808,团风县人民医院,团风县 人民
11809,武穴市第一人民医院,武穴市 第一 人民
11810,蕲春县人民医院,蕲春县 人民
11811,英山县人民医院,英山县 人民
11812,黄梅县中医院,黄梅县 中医院
11813,红安县人民医院,红安县 人民
11814,麻城市中医院,麻城市 中医院
11815,黄冈市中医院,黄冈市 中医院
11816,黄梅县人民医院,黄梅县 人民
11817,罗田县人民医院,罗田县 人民
11818,红安县中医院,红安县 中医院
11819,团风县中医院,团风县 中医院
11820,浠水县中医院,浠水县 中医院
11821,黄冈市第二人民医院,黄冈市 第二 人民
11822,麻城市人民医院,麻城市 人民
11824,浠水县红十字会医院,浠水县 红十字会
11825,黄梅县第二人民医院,黄梅县 第二 人民
11826,武穴市第二人民医院,武穴市 第二 人民
11828,英山县中医院,英山县 中医院
11829,麻城市第二人民医院,麻城市 第二 人民
11830,武穴市三医院,武穴市 三医院
11832,红安卷烟厂职工医院,红安 卷烟厂 职工
11833,黄梅县国营龙感湖农场职工医院,黄梅县 国营龙 感湖 农场 职工
11834,黄梅县下肢外科医院,黄梅县 下肢 外科
11835,武穴市中医院,武穴市 中医院
11836,黄梅县眼科医院,黄梅县 眼科
11837,麻城铁路医院,麻城 铁路
11838,罗田县第二人民医院,罗田县 第二 人民
11840,黄梅县第三人民医院,黄梅县 第三 人民
11841,浠水县城关医院,浠水县 城关
11842,罗田县万密斋医院,罗田县 万密斋
11844,蕲春县红十字会医院,蕲春县 红十字会
11846,黄冈市精神病医院,黄冈市 精神病
11847,蕲春县第二人民医院,蕲春县 第二 人民
11848,黄冈市复员退伍军人精神病医院,黄冈市 复员 退伍军人 精神病
11850,毛绢纺织品总公司职工医院,毛绢 纺织品 总公司 职工
11852,团风县沿江医院,团风县 沿江
11854,罗田县皮肤病医院,罗田县 皮肤病
11855,麻城市红十字会医院,麻城市 红十字会
11856,黄冈市黄州区第三人民医院,黄冈市 黄州区 第三 人民
11857,麻城市第三人民医院,麻城市 第三 人民
11858,武穴市肿瘤医院,武穴市 肿瘤
11859,黄冈职业技术学院附属医院,黄冈 职业 技术
11860,蕲春县第三人民医院,蕲春县 第三 人民
11861,团风县红十字会医院,团风县 红十字会
11862,黄冈市脑血管病医院,黄冈市 脑血管病
11864,咸宁市中心医院,咸宁市 中心
11865,中国人民解放军一九五医院,人民 解放军 一九五
11866,咸宁医学院附属第二医院,咸宁 医学院 第二
11867,崇阳县人民医院,崇阳县 人民
11868,咸宁市中医院,咸宁市 中医院
11869,蒲纺(集团)医院,蒲纺 ( 集团 )
11870,通山县人民医院,通山县 人民
11871,嘉鱼县人民医院,嘉鱼县 人民
11872,咸宁市第一人民医院,咸宁市 第一 人民
11873,通城县人民医院,通城县 人民
11874,赤壁市人民医院,赤壁市 人民
11875,嘉鱼县中医院,嘉鱼县 中医院
11876,通山县中医院,通山县 中医院
11877,通城县中医院,通城县 中医院
11878,赤壁市中医院,赤壁市 中医院
11882,赤壁市红会医院,赤壁市 红会
11883,崇阳县中医院,崇阳县 中医院
11885,赤壁市第二人民医院,赤壁市 第二 人民
11887,崇阳县第二人民医院,崇阳县 第二 人民
11888,咸宁市咸安区中医院,咸宁市 咸安区 中医院
11890,水电部蒲坼长办陆水试验枢纽局医院,水电部 蒲坼 长办 陆水 试验 枢纽局
11892,赤壁市建三局三公司职工医院,赤壁市 建三局 三公司 职工
11893,嘉鱼棉纺织厂职工医院,嘉鱼 棉纺织厂 职工
11894,咸宁市麻塘风湿病专科医院,咸宁市 麻塘 风湿病
11895,随州市中心医院,随州市 中心
11896,广水市第一人民医院,广水市 第一 人民
11897,随州市曾都医院,随州市 曾都
11899,广水市第二人民医院,广水市 第二 人民
11900,随州市第二人民医院,随州市 第二 人民
11901,广水市中医院,广水市 中医院
11902,铁树纺织印染集团医院,铁树 纺织 印染 集团
11903,随州市中医院,随州市 中医院
11904,湖北专用汽车制造厂职工医院,湖北 专用 汽车 制造厂 职工
11905,中铁第11工程局第四工程处医院,中铁 第11 工程局 第四 工程处
11907,随州市按摩医院,随州市 按摩
11908,随州市曾都区洪山医院,随州市 曾都区 洪山
11909,广水市印台山医院,广水市 印台山
11910,随州市曾都区亚通医院,随州市 曾都区 亚通
11911,随州市曾都区田力医院,随州市 曾都区 田力
11912,随州市卫生学校附属医院,随州市 卫生 学校
11913,随州市曾都区白云医院,随州市 曾都区 白云
11914,随州职业技术学院附属医院,随州 职业 技术
11915,恩施州中心医院,恩施州 中心
11916,湖北民族学院附属民大医院,湖北 民族 附属民 大医院
11917,湖北民院附属医院,湖北 民院
11918,利川市民族中医院,利川市 民族 中医院
11919,巴东县人民医院,巴东县 人民
11920,宣恩县人民医院,宣恩县 人民
11921,巴东县中医院,巴东县 中医院
11922,恩施州人民医院,恩施州 人民
11923,建始县人民医院,建始县 人民
11924,利川市人民医院,利川市 人民
11925,咸丰县人民医院,咸丰县 人民
11926,鹤峰县中医院,鹤峰县 中医院
11927,来凤县人民医院,来凤县 人民
11928,恩施州中医院,恩施州 中医院
11929,来凤县中医院,来凤县 中医院
11930,恩施州妇幼保健医院,恩施州 妇幼 保健
11931,建始县中医院,建始县 中医院
11932,咸丰县中医院,咸丰县 中医院
11933,巴东县民族医院,巴东县 民族
11935,宣恩县中医院,宣恩县 中医院
11936,建始县皮肤病医院,建始县 皮肤病
11937,鹤峰县人民医院,鹤峰县 人民
11942,恩施州传染病院,恩施州 传染
11943,江汉石油管理局天然气处职工医院,江汉 石油 管理局 天然气处 职工
11944,恩施州精神病医院,恩施州 精神病
11946,天门市中医院,天门市 中医院
11947,仙桃市中医院,仙桃市 中医院
11948,天门市第一人民医院,天门市 第一 人民
11950,仙桃市第一人民医院,仙桃市 第一 人民
11951,潜江市中心医院,潜江市 中心
11952,天门市第三人民医院,天门市 第三 人民
11953,天门市精神病医院,天门市 精神病
11954,潜江市中医院,潜江市 中医院
11955,仙桃市脑血管病医院,仙桃市 脑血管病
11956,天门市第二人民医院,天门市 第二 人民
11957,神农架林区职工医院,神农架 林区 职工
11958,潜江市口腔医院,潜江市 口腔
11959,潜江市总口管理区职工医院,潜江市 总口 管理区 职工
11960,仙桃市第四人民医院,仙桃市 第四 人民
11961,仙桃市皮肤病防治医院,仙桃市 皮肤病 防治
11962,仙桃市第三人民医院,仙桃市 第三 人民
11963,天门市骨病风湿医院,天门市 骨病 风湿
11964,江汉石油管理局钻井工程处职工医院,江汉 石油 管理局 钻井 工程处 职工
11967,神农架林区中医院,神农架 林区 中医院
11968,国营总口农场职工医院,国营 总口 农场 职工
11970,仙桃市纺织工业园区职工医院,仙桃市 纺织 工业 园区 职工
11971,江汉石油管理局运输处职工医院,江汉 石油 管理局 运输处 职工
